id,peakid,geneSymbol,peakpos,peakscore,peaknumexon,peakexlength,factor_relpeakpos,exp
iduc002mvg.1,iduc002mvg.1_2,RNASEH2A,1025,3.396175704,8,321,AroundStop,HumanHEPG2vsHumanHEPG2HGF
iduc002myc.1,iduc002myc.1_1,PRKACA,93,3.553322536,1,246,TxStart,HumanHEPG2vsHumanHEPG2HGF
iduc002ndu.1,iduc002ndu.1_2,AP1M1,2149,3.445299042,12,928,UTR3,HumanHEPG2vsHumanHEPG2HGF
iduc002nei.1,iduc002nei.1_4,CHERP,3800,3.448156068,17,1464,UTR3,HumanHEPG2vsHumanHEPG2HGF
iduc002ohu.1,iduc002ohu.1_1,C19orf33,96,3.218872269,1,120,TxStart,HumanHEPG2vsHumanHEPG2HGF
iduc002owt.2,iduc002owt.2_1,XRCC1,115,3.26656936,1,171,TxStart,HumanHEPG2vsHumanHEPG2HGF
iduc002pfm.1,iduc002pfm.1_1,STRN4,88,3.203129381,1,315,TxStart,HumanHEPG2vsHumanHEPG2HGF
iduc002pft.1,iduc002pft.1_1,AP2S1,191,3.286687589,2,150,TxStart,HumanHEPG2vsHumanHEPG2HGF
iduc002plc.1,iduc002plc.1_2,NUCB1,2121,3.441307224,12,953,UTR3,HumanHEPG2vsHumanHEPG2HGF
iduc002qdj.1,iduc002qdj.1_1,CNOT3,82,3.06867145,1,261,TxStart,HumanHEPG2vsHumanHEPG2HGF
iduc002qlu.1,iduc002qlu.1_1,U2AF2,152,3.12550361,1,1104,TxStart,HumanHEPG2vsHumanHEPG2HGF
iduc002rce.1,iduc002rce.1_1,DDX1,295,3.691771138,1,304,CDS,HumanHEPG2vsHumanHEPG2HGF
iduc002rgy.1,iduc002rgy.1_1,HADHA,164,3.431935372,1,197,TxStart,HumanHEPG2vsHumanHEPG2HGF
iduc002spl.1,iduc002spl.1_1,CAPG,275,4.316285753,3,173,CDS,HumanHEPG2vsHumanHEPG2HGF
iduc002sqz.2,iduc002sqz.2_1,IMMT,398,3.096432572,1,433,CDS,HumanHEPG2vsHumanHEPG2HGF
iduc002tcn.2,iduc002tcn.2_1,MRPS9,123,3.228271074,1,203,TxStart,HumanHEPG2vsHumanHEPG2HGF
iduc002ufk.1,iduc002ufk.1_1,SSB,73,3.104112866,1,98,TxStart,HumanHEPG2vsHumanHEPG2HGF
iduc002uhi.1,iduc002uhi.1_1,HAT1,87,4.551427403,2,105,TxStart,HumanHEPG2vsHumanHEPG2HGF
iduc002vex.2,iduc002vex.2_1,ATIC,162,3.019061292,1,193,TxStart,HumanHEPG2vsHumanHEPG2HGF
iduc002vsq.1,iduc002vsq.1_1,ALPP,170,3.211909714,1,241,TxStart,HumanHEPG2vsHumanHEPG2HGF
iduc002waz.2,iduc002waz.2_1,HDLBP,4305,3.095730777,28,2424,UTR3,HumanHEPG2vsHumanHEPG2HGF
iduc002wjp.1,iduc002wjp.1_1,CDC25B,610,3.383205386,1,978,UTR5,HumanHEPG2vsHumanHEPG2HGF
iduc002xcm.1,iduc002xcm.1_5,CEP250,8252,3.193907661,36,612,UTR3,HumanHEPG2vsHumanHEPG2HGF
iduc002xmt.1,iduc002xmt.1_1,YWHAB,94,3.046302998,1,184,TxStart,HumanHEPG2vsHumanHEPG2HGF
iduc002xnm.1,iduc002xnm.1_1,SLPI,76,3.361661018,1,107,TxStart,HumanHEPG2vsHumanHEPG2HGF
iduc002ycq.1,iduc002ycq.1_1,LAMA5,89,4.201305891,1,364,TxStart,HumanHEPG2vsHumanHEPG2HGF
iduc002ylz.1,iduc002ylz.1_1,APP,132,4.010216419,1,251,TxStart,HumanHEPG2vsHumanHEPG2HGF
iduc002ynb.1,iduc002ynb.1_1,CCT8,92,3.052033069,1,159,TxStart,HumanHEPG2vsHumanHEPG2HGF
iduc002zji.2,iduc002zji.2_7,PCNT,10273,3.017859081,47,486,AroundStop,HumanHEPG2vsHumanHEPG2HGF
iduc003ayp.2,iduc003ayp.2_1,ADSL,126,4.257253741,1,212,TxStart,HumanHEPG2vsHumanHEPG2HGF
iduc003bdn.1,iduc003bdn.1_1,TSPO,98,3.718159177,2,211,TxStart,HumanHEPG2vsHumanHEPG2HGF
iduc003cyu.1,iduc003cyu.1_1,SEMA3B,239,3.473832644,2,158,UTR5,HumanHEPG2vsHumanHEPG2HGF
iduc003djj.1,iduc003djj.1_4,FLNB,9364,3.382951356,46,1676,UTR3,HumanHEPG2vsHumanHEPG2HGF
iduc003ekh.1,iduc003ekh.1_2,RUVBL1,1510,3.091883975,11,450,AroundStop,HumanHEPG2vsHumanHEPG2HGF
iduc003eoh.1,iduc003eoh.1_1,MRPL3,118,3.790939422,1,256,TxStart,HumanHEPG2vsHumanHEPG2HGF
iduc003etf.2,iduc003etf.2_1,COPB2,116,3.529976641,1,133,TxStart,HumanHEPG2vsHumanHEPG2HGF
iduc003gmf.1,iduc003gmf.1_1,WDR1,239,3.283908646,1,299,UTR5,HumanHEPG2vsHumanHEPG2HGF
iduc003hya.1,iduc003hya.1_1,NPNT,69,3.605027291,1,276,TxStart,HumanHEPG2vsHumanHEPG2HGF
iduc003jhy.1,iduc003jhy.1_1,TARS,245,4.321307714,1,352,UTR5,HumanHEPG2vsHumanHEPG2HGF
iduc003lbf.2,iduc003lbf.2_1,TGFBI,161,3.281169267,1,295,TxStart,HumanHEPG2vsHumanHEPG2HGF
iduc003mkw.2,iduc003mkw.2_2,SQSTM1,2300,3.732579088,8,1642,UTR3,HumanHEPG2vsHumanHEPG2HGF
iduc003mxv.1,iduc003mxv.1_1,TXNDC5,90,3.806782283,1,295,TxStart,HumanHEPG2vsHumanHEPG2HGF
iduc003nqo.2,iduc003nqo.2_1,MRPS18B,194,4.1425465,1,235,TxStart,HumanHEPG2vsHumanHEPG2HGF
iduc003ntu.1,iduc003ntu.1_1,BAT1,518,3.079653391,2,213,CDS,HumanHEPG2vsHumanHEPG2HGF
iduc003nvb.2,iduc003nvb.2_1,BAT2,132,4.283038347,1,186,TxStart,HumanHEPG2vsHumanHEPG2HGF
iduc003nvr.1,iduc003nvr.1_1,CSNK2B,297,3.558786953,1,329,UTR5,HumanHEPG2vsHumanHEPG2HGF
iduc003pnn.1,iduc003pnn.1_1,MDN1,9601,3.022814629,61,388,CDS,HumanHEPG2vsHumanHEPG2HGF
iduc003slg.1,iduc003slg.1_2,MAD1L1,2529,3.00362967,19,437,AroundStop,HumanHEPG2vsHumanHEPG2HGF
iduc003sly.1,iduc003sly.1_3,EIF3B,2972,4.180222822,19,539,UTR3,HumanHEPG2vsHumanHEPG2HGF
iduc003uyd.1,iduc003uyd.1_1,PLOD3,206,3.580808919,1,565,UTR5,HumanHEPG2vsHumanHEPG2HGF
iduc003vbo.1,iduc003vbo.1_1,DNAJC2,166,3.148672002,1,315,TxStart,HumanHEPG2vsHumanHEPG2HGF
iduc003wjw.1,iduc003wjw.1_1,NUB1,87,4.35059685,2,119,TxStart,HumanHEPG2vsHumanHEPG2HGF
iduc003yug.1,iduc003yug.1_1,NDRG1,91,3.431346105,1,122,TxStart,HumanHEPG2vsHumanHEPG2HGF
iduc003yzo.1,iduc003yzo.1_2,SCRIB,5126,3.312174773,37,389,AroundStop,HumanHEPG2vsHumanHEPG2HGF
iduc003zao.1,iduc003zao.1_1,GRINA,95,3.200294458,1,254,TxStart,HumanHEPG2vsHumanHEPG2HGF
iduc003zvb.1,iduc003zvb.1_1,SIGMAR1,90,3.219062421,1,225,TxStart,HumanHEPG2vsHumanHEPG2HGF
iduc003zxq.1,iduc003zxq.1_1,TPM2,223,3.415410577,1,353,UTR5,HumanHEPG2vsHumanHEPG2HGF
iduc003zzn.1,iduc003zzn.1_1,MELK,68,3.197467461,1,100,TxStart,HumanHEPG2vsHumanHEPG2HGF
iduc003zzu.1,iduc003zzu.1_1,GRHPR,87,3.107964349,1,124,TxStart,HumanHEPG2vsHumanHEPG2HGF
iduc004bvl.2,iduc004bvl.2_1,SPTAN1,93,4.034859954,1,110,TxStart,HumanHEPG2vsHumanHEPG2HGF
iduc004bzm.1,iduc004bzm.1_1,ASS1,339,4.175556422,2,62,UTR5,HumanHEPG2vsHumanHEPG2HGF
iduc004can.2,iduc004can.2_9,BAT2L,10029,3.89687184,31,4449,UTR3,HumanHEPG2vsHumanHEPG2HGF
iduc004cld.1,iduc004cld.1_1,MAN1B1,111,3.211994068,1,292,TxStart,HumanHEPG2vsHumanHEPG2HGF
iduc004clh.1,iduc004clh.1_1,DPP7,1602,3.488648799,13,244,AroundStop,HumanHEPG2vsHumanHEPG2HGF
iduc004dag.1,iduc004dag.1_1,SMS,78,3.016592848,1,150,TxStart,HumanHEPG2vsHumanHEPG2HGF
iduc004dkf.1,iduc004dkf.1_1,RBM3,97,4.41651392,1,126,TxStart,HumanHEPG2vsHumanHEPG2HGF
iduc004dly.1,iduc004dly.1_1,GRIPAP1,93,3.035640418,2,67,TxStart,HumanHEPG2vsHumanHEPG2HGF
iduc004dso.1,iduc004dso.1_3,HUWE1,13443,3.158322522,81,622,UTR3,HumanHEPG2vsHumanHEPG2HGF
iduc004eaa.1,iduc004eaa.1_1,OGT,90,4.042843001,1,254,TxStart,HumanHEPG2vsHumanHEPG2HGF
iduc004ear.1,iduc004ear.1_1,RPS4X,128,4.262219859,2,78,TxStart,HumanHEPG2vsHumanHEPG2HGF
iduc009vuc.1,iduc009vuc.1_1,EIF3I,125,3.538269785,2,93,TxStart,HumanHEPG2vsHumanHEPG2HGF
iduc009xez.1,iduc009xez.1_2,OBSCN,562,4.477639237,2,1006,CDS,HumanHEPG2vsHumanHEPG2HGF
iduc009xez.1,iduc009xez.1_1,OBSCN,93,3.604451223,2,1006,TxStart,HumanHEPG2vsHumanHEPG2HGF
NR_003286,NR_003286_1,NR_003286,1764,4.6432486,2,NA,NA,HumanHEPG2vsHumanHEPG2HGF
iduc001ack.1,iduc001ack.1_3,AGRN,7217,3.032724429,36,1289,UTR3,HumanHEPG2vsHumanHEPG2IFN
iduc001adh.2,iduc001adh.2_1,SDF4,1747,3.69405999,7,781,UTR3,HumanHEPG2vsHumanHEPG2IFN
iduc001afo.2,iduc001afo.2_2,MRPL20,525,3.230059185,4,361,AroundStop,HumanHEPG2vsHumanHEPG2IFN
iduc001aof.1,iduc001aof.1_2,DNAJC11,2260,3.073295073,16,1530,UTR3,HumanHEPG2vsHumanHEPG2IFN
iduc001aox.2,iduc001aox.2_1,PARK7,751,3.16368631,7,389,AroundStop,HumanHEPG2vsHumanHEPG2IFN
iduc001aqh.1,iduc001aqh.1_1,CLSTN1,606,3.088254431,1,850,UTR5,HumanHEPG2vsHumanHEPG2IFN
iduc001arc.1,iduc001arc.1_1,PGD,103,3.061320525,2,76,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc001bbi.1,iduc001bbi.1_1,UBR4,99,4.085315058,1,180,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc001bgi.1,iduc001bgi.1_1,AOF2,2894,4.655712097,19,513,AroundStop,HumanHEPG2vsHumanHEPG2IFN
iduc001bro.1,iduc001bro.1_2,SFRS4,2041,3.250882514,6,1376,UTR3,HumanHEPG2vsHumanHEPG2IFN
iduc001ctc.2,iduc001ctc.2_1,NRD1,284,3.213970123,1,663,UTR5,HumanHEPG2vsHumanHEPG2IFN
iduc001dmi.1,iduc001dmi.1_1,LMO4,115,3.415269532,1,777,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc001ehz.1,iduc001ehz.1_1,PHGDH,103,3.167100805,1,274,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc001eyv.1,iduc001eyv.1_1,MRPL9,145,3.180118603,1,238,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc001fch.1,iduc001fch.1_1,S100A13,218,3.015330587,2,214,UTR5,HumanHEPG2vsHumanHEPG2IFN
iduc001fds.1,iduc001fds.1_1,JTB,372,3.389427879,1,806,UTR5,HumanHEPG2vsHumanHEPG2IFN
iduc001fei.2,iduc001fei.2_1,C1orf43,249,3.306739352,1,456,UTR5,HumanHEPG2vsHumanHEPG2IFN
iduc001ffq.1,iduc001ffq.1_1,PMVK,161,3.087235913,1,418,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc001fmi.1,iduc001fmi.1_3,KIAA0907,2614,4.941395574,14,1276,UTR3,HumanHEPG2vsHumanHEPG2IFN
iduc001fpx.1,iduc001fpx.1_1,MRPL24,105,3.467788958,1,120,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc001fpy.2,iduc001fpy.2_1,HDGF,149,3.064547896,1,409,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc001fvv.2,iduc001fvv.2_2,COPA,372,3.430795836,1,434,UTR5,HumanHEPG2vsHumanHEPG2IFN
iduc001fvv.2,iduc001fvv.2_1,COPA,162,4.080128809,1,434,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc001ghs.1,iduc001ghs.1_6,BAT2D1,8845,3.068340591,35,1925,AroundStop,HumanHEPG2vsHumanHEPG2IFN
iduc001gws.1,iduc001gws.1_1,CSRP1,71,3.938450071,2,113,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc001hly.1,iduc001hly.1_1,EPRS,246,3.457898007,1,316,UTR5,HumanHEPG2vsHumanHEPG2IFN
iduc001hpq.1,iduc001hpq.1_1,PYCR2,90,3.290263599,1,222,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc001hrx.1,iduc001hrx.1_1,C1orf35,1114,3.325791381,8,528,UTR3,HumanHEPG2vsHumanHEPG2IFN
iduc001igp.1,iduc001igp.1_1,PFKP,70,3.789885354,1,148,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc001ilx.1,iduc001ilx.1_1,OPTN,130,3.708992215,1,221,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc001jqv.1,iduc001jqv.1_1,PPA1,103,3.57567854,1,171,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc001jsm.1,iduc001jsm.1_1,PSAP,144,3.777752344,1,144,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc001kcs.1,iduc001kcs.1_1,GHITM,194,3.631550602,2,168,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc001kuo.2,iduc001kuo.2_1,NOLC1,292,3.602418076,1,355,CDS,HumanHEPG2vsHumanHEPG2IFN
iduc001kux.1,iduc001kux.1_1,GBF1,62,4.020134381,1,230,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc001lke.1,iduc001lke.1_1,MKI67,918,3.209721396,7,1080,CDS,HumanHEPG2vsHumanHEPG2IFN
iduc001lol.2,iduc001lol.2_1,PSMD13,250,3.362263742,1,337,CDS,HumanHEPG2vsHumanHEPG2IFN
iduc001lrt.1,iduc001lrt.1_1,PNPLA2,147,3.252604001,2,332,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc001lss.1,iduc001lss.1_1,AP2A2,104,4.368742907,1,248,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc001lwf.1,iduc001lwf.1_1,CD81,63,3.684997907,1,299,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc001lxc.1,iduc001lxc.1_1,NAP1L4,2217,3.224637862,16,1217,UTR3,HumanHEPG2vsHumanHEPG2IFN
iduc001nrp.1,iduc001nrp.1_2,FLJ12529,2223,3.675751208,10,1976,UTR3,HumanHEPG2vsHumanHEPG2IFN
iduc001ntl.1,iduc001ntl.1_12,AHNAK,17171,3.060438007,5,18173,CDS,HumanHEPG2vsHumanHEPG2IFN
iduc001nua.1,iduc001nua.1_1,GANAB,80,5.104015346,2,105,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc001nvf.1,iduc001nvf.1_1,NXF1,130,3.386914064,1,164,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc001nyk.1,iduc001nyk.1_1,STIP1,145,3.606381484,1,156,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc001nzu.1,iduc001nzu.1_1,PRDX5,148,3.160952276,1,290,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc001odj.1,iduc001odj.1_1,POLA2,83,4.119559086,1,411,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc001odx.1,iduc001odx.1_1,MALAT1,513,6.05056467,2,7984,NA,HumanHEPG2vsHumanHEPG2IFN
iduc001ofs.1,iduc001ofs.1_1,CFL1,527,3.583957288,1,534,UTR5,HumanHEPG2vsHumanHEPG2IFN
iduc001ofu.1,iduc001ofu.1_1,CFL1,498,3.08655782,1,534,AroundStop,HumanHEPG2vsHumanHEPG2IFN
iduc001ogg.1,iduc001ogg.1_1,FOSL1,1101,3.059864407,4,1076,AroundStop,HumanHEPG2vsHumanHEPG2IFN
iduc001ogj.1,iduc001ogj.1_1,DRAP1,236,3.156449897,1,287,UTR5,HumanHEPG2vsHumanHEPG2IFN
iduc001onc.2,iduc001onc.2_1,NDUFS8,147,4.537566445,2,58,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc001opv.2,iduc001opv.2_1,CTTN,117,4.184504285,2,97,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc001orl.1,iduc001orl.1_1,NUMA1,72,3.228929679,2,70,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc001qcd.1,iduc001qcd.1_1,STT3A,69,3.544619613,2,123,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc001qpi.1,iduc001qpi.1_2,NOP2,2535,3.923341235,16,772,AroundStop,HumanHEPG2vsHumanHEPG2IFN
iduc001qpo.1,iduc001qpo.1_2,CHD4,6117,4.550394343,40,612,UTR3,HumanHEPG2vsHumanHEPG2IFN
iduc001qsd.1,iduc001qsd.1_2,PHB2,1235,3.008961492,9,361,AroundStop,HumanHEPG2vsHumanHEPG2IFN
iduc001rdg.1,iduc001rdg.1_1,MGST1,80,4.15458485,2,148,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc001reh.1,iduc001reh.1_1,PDE3A,113,4.859365944,1,982,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc001rpg.1,iduc001rpg.1_1,SLC38A2,59,4.559211448,1,256,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc001rsm.1,iduc001rsm.1_1,DDX23,93,3.321619935,2,209,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc001shn.1,iduc001shn.1_1,CD63,169,4.033965387,1,174,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc001sjm.1,iduc001sjm.1_1,PA2G4,300,3.067583272,1,507,UTR5,HumanHEPG2vsHumanHEPG2IFN
iduc001skb.1,iduc001skb.1_1,SMARCC2,3806,3.297703592,28,423,AroundStop,HumanHEPG2vsHumanHEPG2IFN
iduc001slr.1,iduc001slr.1_1,ATP5B,180,4.858598541,1,232,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc001ssb.1,iduc001ssb.1_2,XPOT,2434,3.865651098,18,286,CDS,HumanHEPG2vsHumanHEPG2IFN
iduc001svb.1,iduc001svb.1_1,CCT2,92,4.668206864,1,97,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc001tkb.1,iduc001tkb.1_1,HSP90B1,73,3.523310592,1,154,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc001tmo.1,iduc001tmo.1_1,PWP1,1687,4.101417245,15,370,AroundStop,HumanHEPG2vsHumanHEPG2IFN
iduc001tug.1,iduc001tug.1_1,OAS3,116,3.039712276,1,264,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc001twh.1,iduc001twh.1_2,TESC,901,3.240260699,8,288,AroundStop,HumanHEPG2vsHumanHEPG2IFN
iduc001uzn.2,iduc001uzn.2_1,TSC22D1,1305,3.457988511,1,3403,CDS,HumanHEPG2vsHumanHEPG2IFN
iduc001whm.1,iduc001whm.1_2,PRMT5,2246,3.168170215,17,533,UTR3,HumanHEPG2vsHumanHEPG2IFN
iduc001wmg.1,iduc001wmg.1_1,PSME1,77,3.122355374,1,133,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc001wtf.2,iduc001wtf.2_1,NFKBIA,86,3.655248599,1,337,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc001wxg.2,iduc001wxg.2_2,ARF6,1439,3.058542839,2,3799,UTR3,HumanHEPG2vsHumanHEPG2IFN
iduc001wyu.1,iduc001wyu.1_1,PYGL,130,4.71596471,1,356,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc001xlt.1,iduc001xlt.1_1,SMOC1,1651,3.455453788,12,2125,AroundStop,HumanHEPG2vsHumanHEPG2IFN
iduc001xue.2,iduc001xue.2_1,C14orf156,91,4.731374304,1,127,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc001yno.1,iduc001yno.1_1,KLC1,93,3.699156326,1,307,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc001ypn.1,iduc001ypn.1_1,AKT1,95,3.204151554,1,260,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc001yri.2,iduc001yri.2_1,CRIP1,144,5.296566243,2,101,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc002asm.2,iduc002asm.2_3,TLE3,648,3.17566481,1,1143,UTR5,HumanHEPG2vsHumanHEPG2IFN
iduc002aty.1,iduc002aty.1_1,PKM2,200,3.033216901,1,228,UTR5,HumanHEPG2vsHumanHEPG2IFN
iduc002bcj.1,iduc002bcj.1_1,TSPAN3,106,3.289188485,1,280,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc002blb.1,iduc002blb.1_1,SEC11A,1259,3.399587224,6,526,UTR3,HumanHEPG2vsHumanHEPG2IFN
iduc002bpl.1,iduc002bpl.1_1,IQGAP1,135,3.11001925,1,156,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc002cni.2,iduc002cni.2_1,NDUFB10,128,3.601673128,1,239,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc002cow.1,iduc002cow.1_3,TRAF7,3351,4.070414031,21,1570,UTR3,HumanHEPG2vsHumanHEPG2IFN
iduc002dbt.1,iduc002dbt.1_3,GSPT1,2376,3.539630988,15,490,UTR3,HumanHEPG2vsHumanHEPG2IFN
iduc002djx.1,iduc002djx.1_1,UQCRC2,98,3.038918989,1,169,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc002dve.1,iduc002dve.1_1,HIRIP3,339,3.049459137,1,526,UTR5,HumanHEPG2vsHumanHEPG2IFN
iduc002dvg.1,iduc002dvg.1_1,INO80E,87,3.994177098,1,182,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc002ete.1,iduc002ete.1_1,ATP6V0D1,118,3.005754496,1,230,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc002ezj.1,iduc002ezj.1_4,MTSS1L,4568,3.671703292,15,3246,UTR3,HumanHEPG2vsHumanHEPG2IFN
iduc002ezj.1,iduc002ezj.1_1,MTSS1L,90,3.903913289,1,329,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc002fyi.2,iduc002fyi.2_1,PELP1,287,3.76375499,1,475,CDS,HumanHEPG2vsHumanHEPG2IFN
iduc002gaa.1,iduc002gaa.1_2,PFN1,702,3.240349184,3,346,AroundStop,HumanHEPG2vsHumanHEPG2IFN
iduc002gbo.1,iduc002gbo.1_1,NUP88,82,4.892721736,1,323,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc002gpo.1,iduc002gpo.1_2,NCOR1,6061,3.317444574,37,494,CDS,HumanHEPG2vsHumanHEPG2IFN
iduc002grt.1,iduc002grt.1_2,SREBF1,4095,3.042379343,20,780,UTR3,HumanHEPG2vsHumanHEPG2IFN
iduc002hby.1,iduc002hby.1_1,SUPT6H,5465,3.707941896,37,793,AroundStop,HumanHEPG2vsHumanHEPG2IFN
iduc002hce.1,iduc002hce.1_1,RAB34,82,3.383704782,1,656,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc002hik.1,iduc002hik.1_2,LIG3,3183,3.514734013,20,797,AroundStop,HumanHEPG2vsHumanHEPG2IFN
iduc002hkd.1,iduc002hkd.1_1,TAF15,95,3.895354182,2,40,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc002htn.1,iduc002htn.1_1,PSMD3,94,4.094507781,1,384,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc002idl.1,iduc002idl.1_1,NBR1,66,4.678561868,1,74,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc002jnm.2,iduc002jnm.2_1,MRPS7,1158,3.018060644,5,675,AroundStop,HumanHEPG2vsHumanHEPG2IFN
iduc002jpw.1,iduc002jpw.1_1,TRIM47,70,3.009646518,1,702,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc002jvj.1,iduc002jvj.1_1,EPR-1,1602,3.561161982,4,188,NA,HumanHEPG2vsHumanHEPG2IFN
iduc002jvz.1,iduc002jvz.1_5,USP36,4841,3.031894851,20,2235,UTR3,HumanHEPG2vsHumanHEPG2IFN
iduc002kdu.1,iduc002kdu.1_1,FASN,73,3.949570464,1,110,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc002kfq.1,iduc002kfq.1_1,WDR45L,175,4.577968254,1,262,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc002lbr.1,iduc002lbr.1_1,ATP5A1,103,3.40064555,1,150,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc002lpp.1,iduc002lpp.1_1,PTBP1,120,3.244093354,2,31,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc002lrp.1,iduc002lrp.1_1,MIDN,139,3.384308983,2,640,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc002lvy.1,iduc002lvy.1_1,LMNB2,4425,4.106578812,12,2787,UTR3,HumanHEPG2vsHumanHEPG2IFN
iduc002lxi.1,iduc002lxi.1_1,NCLN,129,3.143373477,1,338,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc002may.1,iduc002may.1_1,C19orf10,145,3.817717698,1,243,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc002mcx.1,iduc002mcx.1_1,LONP1,96,3.675982389,1,462,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc002mnd.1,iduc002mnd.1_1,EIF3G,1053,3.560238529,11,116,AroundStop,HumanHEPG2vsHumanHEPG2IFN
iduc002moa.1,iduc002moa.1_1,RAVER1,200,3.521690866,1,350,CDS,HumanHEPG2vsHumanHEPG2IFN
iduc002mvn.1,iduc002mvn.1_1,DNASE2,117,3.188740623,1,232,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc002myc.1,iduc002myc.1_1,PRKACA,93,3.553322536,1,246,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc002ndu.1,iduc002ndu.1_2,AP1M1,2149,3.445299042,12,928,UTR3,HumanHEPG2vsHumanHEPG2IFN
iduc002nei.1,iduc002nei.1_4,CHERP,3800,3.448156068,17,1464,UTR3,HumanHEPG2vsHumanHEPG2IFN
iduc002ohu.1,iduc002ohu.1_1,C19orf33,96,3.218872269,1,120,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc002oqh.1,iduc002oqh.1_2,TGFB1,1008,3.018950061,1,1222,CDS,HumanHEPG2vsHumanHEPG2IFN
iduc002pfm.1,iduc002pfm.1_1,STRN4,88,3.203129381,1,315,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc002pft.1,iduc002pft.1_1,AP2S1,191,3.286687589,2,150,TxStart,HumanHEPG2vsHumanHEPG2IFN
iduc002plc.1,iduc002plc.1_2,NUCB1,2121,3.441307224,12,953,UTR3,HumanHEPG2vsHumanHEPG2IFN
iduc002pmk.1,iduc002pmk.1_1,SNRNP70,333,3.489142548,1,429,UTR5,HumanHEPG2vsHumanHEPG2IFN
iduc002pyp.1,iduc002pyp.1_1,PPP2R1A,148,3.554727136,1,194,TxStart,HumanHEPG2vsHumanHEPG2IFN
